X,A,y
-0.567,1,9.012
0.345,0,4.321
1.123,1,11.012
-0.89,1,8.901
0.456,0,5.678
-1.012,1,7.89
0.789,1,10.123
-0.678,0,5.678
1.234,1,12.456
-0.234,1,9.012
0.89,0,4.89
-1.345,1,8.901
0.123,1,10.456
-0.456,0,5.678
1.345,1,11.789
-0.789,1,7.234
0.678,0,5.678
-1.456,1,9.012
0.234,1,10.678
1.012,0,6.543
-0.567,1,8.234
0.345,0,4.321
1.123,1,11.012
-0.89,1,9.456
0.456,0,5.678
-1.012,1,7.89
0.789,1,10.123
-0.678,0,5.678
1.234,1,12.456
-0.234,1,8.901
0.89,0,5.678
-1.345,1,9.012
0.123,1,10.456
-0.456,0,4.89
1.345,1,11.789
-0.789,1,7.234
0.678,0,5.678
-1.456,1,8.234
0.234,1,10.678
1.012,0,6.543
-0.123,1,1.456
0.456,0,0.789
-1.234,1,2.345
0.789,1,3.456
1.234,0,1.234
-0.567,1,2.678
0.345,0,0.456
-1.456,1,1.789
0.678,1,3.123
1.123,0,1.567
-0.789,1,2.89
0.234,0,0.345
-0.345,1,2.456
1.456,0,1.89
-1.123,1,1.234
0.567,0,0.678
-0.678,1,2.345
0.123,0,0.456
1.345,1,3.678
-0.456,1,2.789
0.89,0,1.234
-1.345,1,1.678
0.012,0,0.345
-0.234,1,2.456
1.5,0,1.89
-0.89,1,2.678
0.678,1,3.456
-1.5,0,1.234
0.345,0,0.567
-0.123,1,2.345
1.234,1,3.789
-0.567,0,1.456
0.456,1,2.678
-1.234,0,1.89
0.789,1,3.123
1.123,1,3.456
-0.789,0,1.234
0.234,1,2.345
-0.345,0,0.678
1.456,1,3.789
-1.123,1,2.89
0.567,0,1.567
-0.678,1,2.456
0.123,0,0.345
1.345,1,3.678
-0.456,1,2.789
0.89,0,1.234
-1.345,1,1.678
0.012,0,0.456
-0.234,1,2.456
1.5,0,1.89
-0.89,1,2.678
0.678,1,3.456
-1.5,0,1.234
0.345,0,0.567
-0.123,1,2.345
1.234,1,3.789
-0.567,0,1.456
0.456,1,2.678
-1.234,0,1.89
0.789,1,3.123
1.123,1,3.456
-0.789,0,1.234
0.234,1,2.345
-0.345,0,0.678
1.456,1,3.789
-1.123,1,2.89
0.567,0,1.567
-0.678,1,2.456
0.123,0,0.345
1.345,1,3.678
-0.456,1,2.789
0.89,0,1.234
-1.345,1,1.678
0.012,0,0.456
-0.234,1,2.456
1.5,0,1.89
-0.89,1,2.678
0.678,1,3.456
-1.5,0,1.234
0.345,0,0.567
-0.123,1,2.345
1.234,1,3.789
-0.567,0,1.456
0.456,1,2.678
-1.234,0,1.89
0.789,1,3.123
1.123,1,3.456
-0.789,0,1.234
0.234,1,2.345
-0.345,0,0.678
1.456,1,3.789
-1.123,1,2.89
0.567,0,1.567
-0.678,1,2.456
0.123,0,0.345
1.345,1,3.678
-0.456,1,2.789
0.89,0,1.234
-1.345,1,1.678
0.012,0,0.456
-0.234,1,2.456
1.5,0,1.89
-0.89,1,2.678
0.678,1,3.456
-1.5,0,1.234
0.345,0,0.567
-0.123,1,2.345
1.234,1,3.789
-0.567,0,1.456
0.456,1,2.678
-1.234,0,1.89
0.789,1,3.123
1.123,1,3.456
-0.789,0,1.234
0.234,1,2.345
-0.345,0,0.678
1.456,1,3.789
-1.123,1,2.89
0.567,0,1.567
-0.678,1,2.456
0.123,0,0.345
1.345,1,3.678
-0.456,1,2.789
0.89,0,1.234
-1.345,1,1.678
0.012,0,0.456
-0.234,1,2.456
1.5,0,1.89
-0.89,1,2.678
0.678,1,3.456
-1.5,0,1.234
0.345,0,0.567
-0.123,1,2.345
1.234,1,3.789
-0.567,0,1.456
0.456,1,2.678
-1.234,0,1.89
0.789,1,3.123
1.123,1,3.456
-0.789,0,1.234
0.234,1,2.345
-0.345,0,0.678
1.456,1,3.789
-1.123,1,2.89
0.567,0,1.567
-0.678,1,2.456
0.123,0,0.345
1.345,1,3.678
-0.456,1,2.789
0.89,0,1.234
-1.345,1,1.678
0.012,0,0.456
-0.234,1,2.456
1.5,0,1.89
-0.89,1,2.678
0.678,1,3.456
-1.5,0,1.234
0.345,0,0.567
-0.123,1,2.345
1.234,1,3.789
-0.567,0,1.456
0.456,1,2.678
-1.234,0,1.89
0.789,1,3.123
1.123,1,3.456
-0.789,0,1.234
0.234,1,2.345
-0.345,0,0.678
1.456,1,3.789
-1.123,1,2.89
0.567,0,1.567
-0.678,1,2.456
0.123,0,0.345
1.345,1,3.678
-0.456,1,2.789
0.89,0,1.234
-1.345,1,1.678
0.012,0,0.456
-0.234,1,2.456
1.5,0,1.89
-0.89,1,2.678
0.678,1,3.456
-1.5,0,1.234
0.345,0,0.567
-0.123,1,2.345
1.234,1,3.789
-0.567,0,1.456
0.456,1,2.678
-1.234,0,1.89
0.789,1,3.123
1.123,1,3.456
-0.789,0,1.234
0.234,1,2.345
-0.345,0,0.678
1.456,1,3.789
-1.123,1,2.89
0.567,0,1.567
-0.678,1,2.456
0.123,0,0.345
1.345,1,3.678
-0.456,1,2.789
0.89,0,1.234
-1.345,1,1.678
0.012,0,0.456
-0.234,1,2.456
1.5,0,1.89
-0.89,1,2.678
0.678,1,3.456
-1.5,0,1.234
0.345,0,0.567
-0.123,1,2.345
1.234,1,3.789
-0.567,0,1.456
0.456,1,2.678
-1.234,0,1.89
0.789,1,3.123
1.123,1,3.456
-0.789,0,1.234
0.234,1,2.345
-0.345,0,0.678
1.456,1,3.789
-1.123,1,2.89
0.567,0,1.567
-0.678,1,2.456
0.123,0,0.345
1.345,1,3.678
-0.456,1,2.789
0.89,0,1.234
-1.345,1,1.678
0.012,0,0.456
-0.234,1,2.456
1.5,0,1.89
-0.89,1,2.678
0.678,1,3.456
-1.5,0,1.234
0.345,0,0.567
-0.123,1,2.345
1.234,1,3.789
-0.567,0,1.456
0.456,1,2.678
-1.234,0,1.89
0.789,1,3.123
1.123,1,3.456
-0.789,0,1.234
0.234,1,2.345
-0.345,0,0.678
1.456,1,3.789
-1.123,1,2.89
0.567,0,1.567
-0.678,1,2.456
0.123,0,0.345
1.345,1,3.678
-0.456,1,2.789
0.89,0,1.234
-1.345,1,1.678
0.012,0,0.456
-0.234,1,2.456
1.5,0,1.89
-0.89,1,2.678
0.678,1,3.456
-1.5,0,1.234
0.345,0,0.567
-0.123,1,2.345
1.234,1,3.789
-0.567,0,1.456
0.456,1,2.678
-1.234,0,1.89
0.789,1,3.123
1.123,1,3.456
-0.789,0,1.234
0.234,1,2.345
-0.345,0,0.678
1.456,1,3.789
-1.123,1,2.89
0.567,0,1.567
-0.678,1,2.456
0.123,0,0.345
1.345,1,3.678
-0.456,1,2.789
0.89,0,1.234
-1.345,1,1.678
0.012,0,0.456
-0.234,1,2.456
1.5,0,1.89
-0.89,1,2.678
0.678,1,3.456
-1.5,0,1.234
0.345,0,0.567
-0.123,1,2.345
1.234,1,3.789
-0.567,0,1.456
0.456,1,2.678
-1.234,0,1.89
0.789,1,3.123
1.123,1,3.456
-0.789,0,1.234
0.234,1,2.345
-0.345,0,0.678
1.456,1,3.789
-1.234,1,6.872
0.456,0,3.214
0.789,1,9.456
-0.345,0,2.678
1.234,1,10.345
-1.123,0,4.567
0.678,1,8.901
-0.567,0,3.456
1.456,1,11.234
-0.789,0,2.345
0.234,1,7.678
-1.456,0,5.678
0.123,1,6.789
-0.234,0,3.123
1.345,1,10.456
-0.678,0,4.789
0.567,1,8.123
-1.345,0,2.456
1.123,1,9.678
-0.456,0,3.789
0.89,1,8.456
-1.012,0,4.123
0.345,1,7.89
-0.89,0,2.678
1.012,1,10.678
-0.123,0,3.456
0.678,1,9.012
-1.234,0,5.123
0.456,1,8.789
-0.567,0,2.345
1.234,1,11.012
-0.789,0,4.678
0.789,1,9.345
-1.456,0,3.789
0.123,1,7.567
-0.234,0,2.456
1.345,1,10.234
-0.678,0,4.123
0.567,1,8.678
-1.345,0,3.012
1.012,1,9.89
-0.456,0,2.789
0.89,1,7.345
-1.012,0,5.678
0.345,1,8.901
-0.89,0,3.456
1.123,1,10.456
-0.123,0,4.789
0.678,1,9.012
-1.234,0,2.678
0.456,1,7.89
-0.567,0,3.123
1.234,1,11.345
-0.789,0,4.567
0.789,1,8.234
-1.456,0,2.345
0.123,1,6.789
-0.234,0,3.456
1.345,1,10.678
-0.678,0,4.89
0.567,1,8.456
-1.345,0,2.678
1.012,1,9.123
-0.456,0,3.789
0.89,1,7.678
-1.012,0,5.234
0.345,1,8.901
-0.89,0,2.456
1.123,1,10.456
-0.123,0,4.123
0.678,1,9.345
-1.234,0,3.678
0.456,1,7.89
-0.567,0,2.345
1.234,1,11.012
-0.789,0,4.678
0.789,1,8.234
-1.456,0,2.789
0.123,1,6.901
-0.234,0,3.456
1.345,1,10.678
-0.678,0,4.123
0.567,1,8.678
-1.345,0,2.456
1.012,1,9.89
-0.456,0,3.789
0.89,1,7.345
-1.012,0,5.678
0.345,1,8.901
-0.89,0,2.678
1.123,1,10.456
-0.123,0,4.789
0.678,1,9.012
-1.234,0,3.456
0.456,1,7.89
-0.567,0,2.345
1.234,1,11.345
-0.789,0,4.567
0.789,1,8.234
-1.456,0,2.345
0.123,1,6.789
-0.234,0,3.456
1.345,1,10.678
-0.678,0,4.89
0.567,1,8.456
-1.345,0,2.678
1.012,1,9.123
-0.456,0,3.789
0.89,1,7.678
-1.012,0,5.234
0.345,1,8.901
-0.89,0,2.456
1.123,1,10.456
-0.123,0,4.123
0.678,1,9.345
-1.234,0,3.678
0.456,1,7.89
-0.567,0,2.345
1.234,1,11.012
-0.789,0,4.678
0.789,1,8.234
-1.456,0,2.789
0.123,1,6.901
-0.234,0,3.456
1.345,1,10.678
-0.678,0,4.123
0.567,1,8.678
-1.345,0,2.456
1.012,1,9.89
-0.456,0,3.789
0.89,1,7.345
-1.012,0,5.678
0.345,1,8.901
-0.89,0,2.678
1.123,1,10.456
-0.123,0,4.789
0.678,1,9.012
-1.234,0,3.456
0.456,1,7.89
-0.567,0,2.345
1.234,1,11.345
-0.789,0,4.567
0.789,1,8.234
-1.456,0,2.345
0.123,1,6.789
-0.234,0,3.456
1.345,1,10.678
-0.678,0,4.89
0.567,1,8.456
-1.345,0,2.678
1.012,1,9.123
-0.456,0,3.789
0.89,1,7.678
-1.012,0,5.234
0.345,1,8.901
-0.89,0,2.456
1.123,1,10.456
-0.123,0,4.123
0.678,1,9.345
-1.234,0,3.678
0.456,1,7.89
-0.567,0,2.345
1.234,1,11.012
-0.789,0,4.678
0.789,1,8.234
-1.456,0,2.789
0.123,1,6.901
-0.234,0,3.456
1.345,1,10.678
-0.678,0,4.123
0.567,1,8.678
-1.345,0,2.456
1.012,1,9.89
-0.456,0,3.789
0.89,1,7.345
-1.012,0,5.678
0.345,1,8.901
-0.89,0,2.678
1.123,1,10.456
-0.123,0,4.789
0.678,1,9.012
-1.234,0,3.456
0.456,1,7.89
-0.567,0,2.345
1.234,1,11.345
-0.789,0,4.567
0.789,1,8.234
-1.456,0,2.345
0.123,1,6.789
-0.234,0,3.456
1.345,1,10.678
-0.678,0,4.89
0.567,1,8.456
-1.345,0,2.678
1.012,1,9.123
-0.456,0,3.789
0.89,1,7.678
-1.012,0,5.234
0.345,1,8.901
-0.89,0,2.456
1.123,1,10.456
-0.123,0,4.123
0.678,1,9.345
-1.234,0,3.678
0.456,1,7.89
-0.567,0,2.345
1.234,1,11.012
-0.789,0,4.678
0.789,1,8.234
-1.456,0,2.789
0.123,1,6.901
-0.234,0,3.456
1.345,1,10.678
-0.678,0,4.123
0.567,1,8.678
-1.345,0,2.456
1.012,1,9.89
-0.456,0,3.789
0.89,1,7.345
-1.012,0,5.678
0.345,1,8.901
-0.89,0,2.678
1.123,1,10.456
-0.123,0,4.789
0.678,1,9.012
-1.234,0,3.456
0.456,1,7.89
-0.567,0,2.345
1.234,1,11.345
-0.789,0,4.567
0.789,1,8.234
-1.456,0,2.345
0.123,1,6.789
-0.234,0,3.456
1.345,1,10.678
-0.678,0,4.89
0.567,1,8.456
-1.345,0,2.678
1.012,1,9.123
-0.456,0,3.789
0.89,1,7.678
-1.012,0,5.234
0.345,1,8.901
-0.89,0,2.456
1.123,1,10.456
-0.123,0,4.123
0.678,1,9.345
-1.234,0,3.678
0.456,1,7.89
-0.567,0,2.345
1.234,1,11.012
-0.789,0,4.678
0.789,1,8.234
-1.456,0,2.789
0.123,1,6.901
-0.234,0,3.456
1.345,1,10.678
-0.678,0,4.123
0.567,1,8.678
-1.345,0,2.456
1.012,1,9.89
-0.456,0,3.789
0.89,1,7.345
-1.012,0,5.678
0.345,1,8.901
-0.89,0,2.678
1.123,1,10.456
-0.123,0,4.789
0.678,1,9.012
-1.234,0,3.456
0.456,1,7.89
-0.567,0,2.345
1.234,1,11.345
-0.789,0,4.567
0.789,1,8.234
-1.456,0,2.345
0.123,1,6.789
-0.234,0,3.456
1.345,1,10.678
-0.678,0,4.89
0.567,1,8.456
-1.345,0,2.678
1.012,1,9.123
-0.456,0,3.789
0.89,1,7.678
-1.012,0,5.234
0.345,1,8.901
-0.89,0,2.456
1.123,1,10.456
-0.123,0,4.123
0.678,1,9.345
-1.234,0,3.678
0.456,1,7.89
-0.567,0,2.345
1.234,1,11.012
-0.789,0,4.678
0.789,1,8.234
-1.456,0,2.789
0.123,1,6.901
-0.234,0,3.456
-0.123,1,3.456
0.456,0,2.789
-1.234,1,4.567
0.789,1,5.678
1.234,0,3.456
-0.567,1,4.89
0.345,0,2.345
1.123,1,6.789
-0.789,0,3.123
0.234,1,5.456
-1.456,0,2.678
0.678,1,5.89
1.345,0,3.567
-0.345,1,4.123
0.567,0,2.89
1.456,1,6.123
-0.678,0,3.456
0.123,1,5.678
-1.123,1,4.89
0.89,0,2.456
-0.234,1,5.123
1.5,0,3.789
-0.89,1,4.567
0.456,0,2.678
1.234,1,6.89
-0.456,0,3.123
0.678,1,5.456
-1.345,1,4.789
0.345,0,2.123
1.123,1,6.567
-0.567,0,3.89
0.789,1,5.678
-1.234,0,2.456
0.234,1,4.123
1.345,0,3.567
-0.678,1,5.89
0.123,0,2.789
-1.456,1,4.678
0.89,0,3.456
-0.234,1,5.123
1.5,1,6.789
-0.89,0,2.345
0.456,1,4.567
1.234,0,3.678
-0.567,1,5.89
0.678,0,2.789
-1.345,1,4.123
0.345,0,3.456
1.123,1,6.89
-0.678,0,2.456
0.789,1,5.678
-1.234,1,4.89
0.234,0,3.123
1.345,1,6.567
-0.89,0,2.678
0.456,1,5.123
1.234,0,3.789
-0.456,1,4.567
0.678,0,2.345
-1.5,1,5.89
0.123,0,3.456
-0.234,1,4.678
1.5,0,2.789
-0.89,1,5.123
0.456,0,3.567
1.234,1,6.89
-0.567,0,2.456
0.678,1,5.678
-1.345,1,4.89
0.345,0,3.123
1.123,1,6.567
-0.678,0,2.678
0.789,1,5.89
-1.234,1,4.123
0.234,0,3.456
1.345,1,6.789
-0.89,0,2.345
0.456,1,4.567
1.234,0,3.678
-0.567,1,5.89
0.678,0,2.789
-1.5,1,4.678
0.123,0,3.456
-0.234,1,5.123
1.5,0,2.678
-0.89,1,5.678
0.456,0,3.789
1.234,1,6.89
-0.567,0,2.456
0.678,1,5.89
-1.345,1,4.123
0.345,0,3.567
1.123,1,6.567
-0.678,0,2.678
0.789,1,5.89
-1.234,1,4.89
0.234,0,3.123
1.345,1,6.789
-0.89,0,2.345
0.456,1,4.567
1.234,0,3.678
-0.567,1,5.89
0.678,0,2.789
-1.5,1,4.678
0.123,0,3.456
-0.234,1,5.123
1.5,0,2.678
-0.89,1,5.678
0.456,0,3.789
1.234,1,6.89
-0.567,0,2.456
0.678,1,5.89
-1.345,1,4.123
0.345,0,3.567
1.123,1,6.567
-0.678,0,2.678
0.789,1,5.89
-1.234,1,4.89
0.234,0,3.123
1.345,1,6.789
-0.89,0,2.345
0.456,1,4.567
1.234,0,3.678
-0.567,1,5.89
0.678,0,2.789
-1.5,1,4.678
0.123,0,3.456
-0.234,1,5.123
1.5,0,2.678
-0.89,1,5.678
0.456,0,3.789
1.234,1,6.89
-0.567,0,2.456
0.678,1,5.89
-1.345,1,4.123
0.345,0,3.567
1.123,1,6.567
-0.678,0,2.678
0.789,1,5.89
-1.234,1,4.89
0.234,0,3.123
1.345,1,6.789
-0.89,0,2.345
0.456,1,4.567
1.234,0,3.678
-0.567,1,5.89
0.678,0,2.789
-1.5,1,4.678
0.123,0,3.456
-0.234,1,5.123
1.5,0,2.678
-0.89,1,5.678
0.456,0,3.789
1.234,1,6.89
-0.567,0,2.456
0.678,1,5.89
-1.345,1,4.123
0.345,0,3.567
1.123,1,6.567
-0.678,0,2.678
0.789,1,5.89
-1.234,1,4.89
0.234,0,3.123
1.345,1,6.789
-0.89,0,2.345
0.456,1,4.567
1.234,0,3.678
-0.567,1,5.89
0.678,0,2.789
-1.5,1,4.678
0.123,0,3.456
-0.234,1,5.123
1.5,0,2.678
-0.89,1,5.678
0.456,0,3.789
1.234,1,6.89
-0.567,0,2.456
0.678,1,5.89
-1.345,1,4.123
0.345,0,3.567
1.123,1,6.567
-0.678,0,2.678
0.789,1,5.89
-1.234,1,4.89
0.234,0,3.123
1.345,1,6.789
-0.89,0,2.345
0.456,1,4.567
1.234,0,3.678
-0.567,1,5.89
0.678,0,2.789
-1.5,1,4.678
0.123,0,3.456
-0.234,1,5.123
1.5,0,2.678
-0.89,1,5.678
0.456,0,3.789
1.234,1,6.89
-0.567,0,2.456
0.678,1,5.89
-1.345,1,4.123
0.345,0,3.567
1.123,1,6.567
-0.678,0,2.678
0.789,1,5.89
-1.234,1,4.89
0.234,0,3.123
1.345,1,6.789
-0.89,0,2.345
0.456,1,4.567
1.234,0,3.678
-0.567,1,5.89
0.678,0,2.789
-1.5,1,4.678
0.123,0,3.456
-0.234,1,5.123
1.5,0,2.678
-0.89,1,5.678
0.456,0,3.789
1.234,1,6.89
-0.567,0,2.456
0.678,1,5.89
-1.345,1,4.123
0.345,0,3.567
1.123,1,6.567
-0.678,0,2.678
0.789,1,5.89
-1.234,1,4.89
0.234,0,3.123
1.345,1,6.789
-0.89,0,2.345
0.456,1,4.567
1.234,0,3.678
-0.567,1,5.89
0.678,0,2.789
-1.5,1,4.678
0.123,0,3.456
-0.234,1,5.123
1.5,0,2.678
-0.89,1,5.678
0.456,0,3.789
1.234,1,6.89
-0.567,0,2.456
0.678,1,5.89
-1.345,1,4.123
0.345,0,3.567
1.123,1,6.567
-0.678,0,2.678
0.789,1,5.89
-1.234,1,4.89
0.234,0,3.123
1.345,1,6.789
-0.89,0,2.345
0.456,1,4.567
1.234,0,3.678
-0.567,1,5.89
0.678,0,2.789
-1.5,1,4.678
0.123,0,3.456
-0.234,1,5.123
1.5,0,2.678
-0.89,1,5.678
0.456,0,3.789
1.234,1,6.89
-0.567,0,2.456
0.678,1,5.89
-1.345,1,4.123
0.345,0,3.567
1.123,1,6.567
-0.678,0,2.678
0.789,1,5.89
-1.234,1,4.89
0.234,0,3.123
1.345,1,6.789
-0.89,0,2.345
0.456,1,4.567
1.234,0,3.678
-0.567,1,5.89
0.678,0,2.789
-1.5,1,4.678
0.123,0,3.456
-0.234,1,5.123
1.5,0,2.678
-0.89,1,5.678
0.456,0,3.789
1.234,1,6.89
-0.567,0,2.456
0.678,1,5.89
-1.345,1,4.123
0.345,0,3.567
1.123,1,6.567
-0.678,0,2.678
0.789,1,5.89
-1.234,1,4.89
0.234,0,3.123
1.345,1,6.789
-0.89,0,2.345
0.456,1,4.567
1.234,0,3.678
-0.567,1,5.89
-0.123,1,3.456
0.456,0,2.789
-1.234,1,4.567
0.789,0,2.345
1.234,1,5.678
-0.567,0,2.456
0.345,1,4.123
-1.456,0,1.789
0.678,1,4.89
-0.789,0,2.012
1.123,1,5.345
-0.345,0,2.678
0.234,1,3.89
-1.345,0,1.234
0.567,1,4.567
-0.678,0,2.345
1.456,1,5.89
-0.234,0,2.123
0.123,1,3.456
-1.123,0,1.678
0.89,1,4.234
-0.89,0,2.456
1.345,1,5.678
-0.456,0,2.789
0.456,1,4.123
-1.5,0,1.89
0.678,1,4.567
-0.123,0,2.345
1.234,1,5.89
-0.789,0,2.012
0.345,1,3.678
-1.234,0,1.456
0.789,1,4.89
-0.567,0,2.678
1.456,1,5.345
-0.345,0,2.123
0.234,1,3.89
-1.345,0,1.789
0.567,1,4.567
-0.678,0,2.456
1.123,1,5.678
-0.89,0,2.345
0.89,1,4.234
-1.456,0,1.234
0.123,1,3.456
-0.234,0,2.678
1.345,1,5.89
-0.456,0,2.789
0.678,1,4.123
-1.5,0,1.89
0.456,1,3.678
-0.567,0,2.012
1.234,1,5.345
-0.789,0,2.456
0.89,1,4.89
-1.123,0,1.678
0.345,1,3.89
-0.678,0,2.345
1.456,1,5.678
-0.234,0,2.123
0.789,1,4.567
-1.345,0,1.789
0.567,1,4.123
-0.89,0,2.678
1.123,1,5.89
-0.456,0,2.789
0.678,1,4.234
-1.5,0,1.89
0.234,1,3.456
-0.345,0,2.012
1.234,1,5.345
-0.789,0,2.456
0.89,1,4.89
-1.123,0,1.678
0.456,1,3.678
-0.678,0,2.345
1.456,1,5.678
-0.234,0,2.123
0.567,1,4.567
-1.345,0,1.789
0.89,1,4.123
-0.456,0,2.678
1.123,1,5.89
-0.789,0,2.789
0.678,1,4.234
-1.5,0,1.89
0.345,1,3.456
-0.567,0,2.012
1.234,1,5.345
-0.89,0,2.456
0.456,1,4.89
-1.123,0,1.678
0.789,1,3.678
-0.678,0,2.345
1.456,1,5.678
-0.234,0,2.123
0.89,1,4.567
-1.345,0,1.789
0.567,1,4.123
-0.456,0,2.678
1.123,1,5.89
-0.789,0,2.789
0.678,1,4.234
-1.5,0,1.89
0.345,1,3.456
-0.567,0,2.012
1.234,1,5.345
-0.89,0,2.456
0.456,1,4.89
-1.123,0,1.678
0.789,1,3.678
-0.678,0,2.345
1.456,1,5.678
-0.234,0,2.123
0.89,1,4.567
-1.345,0,1.789
0.567,1,4.123
-0.456,0,2.678
1.123,1,5.89
-0.789,0,2.789
0.678,1,4.234
-1.5,0,1.89
0.345,1,3.456
-0.567,0,2.012
1.234,1,5.345
-0.89,0,2.456
0.456,1,4.89
-1.123,0,1.678
0.789,1,3.678
-0.678,0,2.345
1.456,1,5.678
-0.234,0,2.123
0.89,1,4.567
-1.345,0,1.789
0.567,1,4.123
-0.456,0,2.678
1.123,1,5.89
-0.789,0,2.789
0.678,1,4.234
-1.5,0,1.89
0.345,1,3.456
-0.567,0,2.012
1.234,1,5.345
-0.89,0,2.456
0.456,1,4.89
-1.123,0,1.678
0.789,1,3.678
-0.678,0,2.345
1.456,1,5.678
-0.234,0,2.123
0.89,1,4.567
-1.345,0,1.789
0.567,1,4.123
-0.456,0,2.678
1.123,1,5.89
-0.789,0,2.789
0.678,1,4.234
-1.5,0,1.89
0.345,1,3.456
-0.567,0,2.012
1.234,1,5.345
-0.89,0,2.456
0.456,1,4.89
-1.123,0,1.678
0.789,1,3.678
-0.678,0,2.345
1.456,1,5.678
-0.234,0,2.123
0.89,1,4.567
-1.345,0,1.789
0.567,1,4.123
-0.456,0,2.678
1.123,1,5.89
-0.789,0,2.789
0.678,1,4.234
-1.5,0,1.89
0.345,1,3.456
-0.567,0,2.012
1.234,1,5.345
-0.89,0,2.456
0.456,1,4.89
-1.123,0,1.678
0.789,1,3.678
-0.678,0,2.345
1.456,1,5.678
-0.234,0,2.123
0.89,1,4.567
-1.345,0,1.789
0.567,1,4.123
-0.456,0,2.678
1.123,1,5.89
-0.789,0,2.789
0.678,1,4.234
-1.5,0,1.89
0.345,1,3.456
-0.567,0,2.012
1.234,1,5.345
-0.89,0,2.456
0.456,1,4.89
-1.123,0,1.678
0.789,1,3.678
-0.678,0,2.345
1.456,1,5.678
-0.234,0,2.123
0.89,1,4.567
-1.345,0,1.789
0.567,1,4.123
-0.456,0,2.678
1.123,1,5.89
-0.789,0,2.789
0.678,1,4.234
-1.5,0,1.89
0.345,1,3.456
-0.567,0,2.012
1.234,1,5.345
-0.89,0,2.456
0.456,1,4.89
-1.123,0,1.678
0.789,1,3.678
-0.678,0,2.345
1.456,1,5.678
-0.234,0,2.123
0.89,1,4.567
-1.345,0,1.789
0.567,1,4.123
-0.456,0,2.678
1.123,1,5.89
-0.789,0,2.789
0.678,1,4.234
-1.5,0,1.89
0.345,1,3.456
-0.567,0,2.012
1.234,1,5.345
-0.89,0,2.456
0.456,1,4.89
-1.123,0,1.678
0.789,1,3.678
-0.678,0,2.345
1.456,1,5.678
-0.234,0,2.123
0.89,1,4.567
-1.345,0,1.789
0.567,1,4.123
-0.456,0,2.678
1.123,1,5.89
-0.789,0,2.789
0.678,1,4.234
-1.5,0,1.89
0.345,1,3.456
-0.567,0,2.012
1.234,1,5.345
-0.89,0,2.456
0.456,1,4.89
-1.123,0,1.678
0.789,1,3.678
-0.678,0,2.345
1.456,1,5.678
-0.234,0,2.123
0.89,1,4.567
-1.345,0,1.789
0.567,1,4.123
-0.456,0,2.678
1.123,1,5.89
-0.789,0,2.789
0.678,1,4.234
-1.5,0,1.89
0.345,1,3.456
-0.567,0,2.012
1.234,1,5.345
-0.89,0,2.456
0.456,1,4.89
-1.123,0,1.678
0.789,1,3.678
-0.678,0,2.345
1.456,1,5.678
-0.234,0,2.123
0.89,1,4.567
-1.345,0,1.789
0.567,1,4.123
-0.456,0,2.678
1.123,1,5.89
-0.789,0,2.789
0.678,1,4.234
-1.5,0,1.89
0.345,1,3.456
-0.567,0,2.012
1.234,1,5.345
-0.89,0,2.456
0.456,1,4.89
-1.123,0,1.678
0.789,1,3.678
-0.678,0,2.345
1.456,1,5.678
-0.234,0,2.123
0.89,1,4.567
-1.345,0,1.789
0.567,1,4.123
-0.456,0,2.678
1.123,1,5.89
-0.789,0,2.789
-0.123,1,3.456
0.456,0,2.789
-1.234,1,4.567
0.789,1,5.678
-0.567,0,2.345
1.345,1,6.789
-0.789,0,3.456
1.234,1,7.89
0.123,0,2.456
-1.456,1,4.678
0.345,1,5.789
-0.345,0,2.123
1.456,1,6.89
-0.678,0,3.567
0.678,1,5.456
-1.345,0,2.678
0.234,1,4.567
1.5,1,7.123
-0.234,0,3.789
0.567,1,5.678
-1.123,0,2.345
0.89,1,6.789
-0.89,0,3.456
1.123,1,7.89
-0.456,0,2.789
0.012,1,4.567
1.5,1,8.123
-1.5,0,2.456
0.456,1,5.678
-0.123,0,3.789
1.234,1,6.89
-0.789,0,2.345
0.789,1,5.456
-1.234,1,4.678
0.678,0,3.567
1.345,1,7.89
-0.567,0,2.123
0.123,1,5.678
-1.456,1,4.567
0.345,0,2.789
1.456,1,6.89
-0.678,0,3.456
0.678,1,5.789
-1.345,0,2.678
0.234,1,4.567
1.5,1,7.123
-0.234,0,3.789
0.567,1,5.678
-1.123,0,2.345
0.89,1,6.789
-0.89,0,3.456
1.123,1,7.89
-0.456,0,2.789
0.012,1,4.567
1.5,1,8.123
-1.5,0,2.456
0.456,1,5.678
-0.123,0,3.789
1.234,1,6.89
-0.789,0,2.345
0.789,1,5.456
-1.234,1,4.678
0.678,0,3.567
1.345,1,7.89
-0.567,0,2.123
0.123,1,5.678
-1.456,1,4.567
0.345,0,2.789
1.456,1,6.89
-0.678,0,3.456
0.678,1,5.789
-1.345,0,2.678
0.234,1,4.567
1.5,1,7.123
-0.234,0,3.789
0.567,1,5.678
-1.123,0,2.345
0.89,1,6.789
-0.89,0,3.456
1.123,1,7.89
-0.456,0,2.789
0.012,1,4.567
1.5,1,8.123
-1.5,0,2.456
0.456,1,5.678
-0.123,0,3.789
1.234,1,6.89
-0.789,0,2.345
0.789,1,5.456
-1.234,1,4.678
0.678,0,3.567
1.345,1,7.89
-0.567,0,2.123
0.123,1,5.678
-1.456,1,4.567
0.345,0,2.789
1.456,1,6.89
